Data;Ultimo;Abertura;Maxima;Minima;Volume;Variacao
03/11/2017;25.419,00;23.921,20;25.980,00;23.808,00;0,59K;6,26%
02/11/2017;23.921,20;23.400,00;24.780,00;23.300,00;0,52K;2,23%
01/11/2017;23.400,00;21.950,00;23.899,00;21.800,00;0,71K;6,61%
31/10/2017;21.950,00;20.220,00;21.972,00;20.206,00;0,61K;8,56%
30/10/2017;20.220,00;19.749,00;20.499,00;19.501,00;0,39K;2,38%
29/10/2017;19.749,00;19.267,90;19.826,90;19.100,00;0,19K;2,50%
28/10/2017;19.267,90;19.050,00;19.323,90;19.050,00;0,11K;1,14%
27/10/2017;19.050,00;19.025,00;19.399,00;18.900,00;0,31K;0,11%
26/10/2017;19.030,00;18.500,00;19.060,00;18.390,00;0,34K;2,86%
25/10/2017;18.500,00;18.498,00;18.500,00;17.659,00;0,35K;2,77%
24/10/2017;18.001,00;19.090,00;19.100,00;17.656,00;0,46K;-5,70%
23/10/2017;19.090,00;18.680,90;19.090,00;18.421,00;0,44K;2,96%
22/10/2017;18.541,00;18.519,00;18.847,00;18.221,20;0,16K;0,12%
21/10/2017;18.519,00;18.106,00;19.000,00;17.950,00;0,33K;2,09%
20/10/2017;18.140,00;17.396,00;18.500,00;17.022,00;0,59K;4,28%
19/10/2017;17.396,00;17.100,00;17.400,00;16.900,00;0,29K;1,73%
18/10/2017;17.100,00;17.349,00;17.400,00;16.512,00;0,45K;-1,44%
17/10/2017;17.349,00;17.440,00;17.500,00;17.000,00;0,33K;-0,52%
16/10/2017;17.440,00;17.100,00;17.450,00;16.800,00;0,28K;1,99%
15/10/2017;17.100,00;17.649,00;17.700,00;15.400,00;0,43K;-3,11%
14/10/2017;17.649,00;17.590,00;17.770,00;17.420,00;0,30K;0,34%
13/10/2017;17.590,00;16.850,00;17.798,00;16.730,00;0,64K;4,39%
12/10/2017;16.850,00;15.898,80;16.890,00;15.795,00;0,38K;5,98%
11/10/2017;15.898,80;15.415,00;15.909,90;15.300,00;0,25K;3,14%
10/10/2017;15.415,00;15.375,00;15.700,00;15.230,00;0,36K;0,26%
09/10/2017;15.375,00;14.950,00;15.500,00;14.650,00;0,41K;2,84%
08/10/2017;14.950,00;14.639,00;14.985,00;14.550,00;0,18K;2,12%
07/10/2017;14.639,00;14.452,00;14.700,00;14.422,10;0,17K;1,29%
06/10/2017;14.452,00;14.400,00;14.600,00;14.230,00;0,28K;0,36%
05/10/2017;14.400,00;14.270,00;14.550,00;14.065,00;0,28K;0,91%
04/10/2017;14.270,00;14.542,60;14.580,00;14.010,00;0,27K;-0,97%
03/10/2017;14.410,00;14.680,00;14.750,00;14.280,90;0,30K;-1,34%
02/10/2017;14.605,00;14.420,00;14.900,00;14.353,20;0,37K;1,28%
01/10/2017;14.420,00;14.250,00;14.489,00;14.110,00;0,10K;1,20%
30/09/2017;14.249,50;13.900,00;14.249,50;13.750,00;0,11K;2,51%
29/09/2017;13.900,00;13.996,00;14.000,00;13.712,00;0,22K;-0,69%
28/09/2017;13.996,00;13.840,00;14.048,30;13.799,00;0,25K;1,13%
27/09/2017;13.840,00;13.300,00;13.998,00;13.300,00;0,35K;4,06%
26/09/2017;13.300,00;13.669,00;13.790,00;13.300,00;0,25K;-2,70%
25/09/2017;13.669,00;13.401,00;14.050,00;13.300,00;0,35K;2,00%
24/09/2017;13.401,00;13.650,00;13.650,00;13.255,50;0,10K;-1,82%
23/09/2017;13.649,10;13.170,00;14.080,00;13.065,00;0,27K;3,64%
22/09/2017;13.170,00;13.100,00;13.500,00;12.900,00;0,34K;0,53%
21/09/2017;13.100,00;14.000,00;14.000,00;12.900,00;0,57K;-6,63%
20/09/2017;14.030,00;14.302,20;14.486,00;14.001,00;0,33K;-2,23%
19/09/2017;14.350,00;15.350,00;15.500,00;14.139,90;0,50K;-6,51%
18/09/2017;15.350,00;14.200,00;15.999,00;14.133,00;0,69K;8,10%
17/09/2017;14.200,00;14.145,00;14.301,80;13.800,00;0,18K;0,39%
16/09/2017;14.145,00;14.190,00;14.390,00;13.820,00;0,27K;-0,32%
15/09/2017;14.190,00;12.000,00;14.500,00;11.500,00;1,09K;18,25%
14/09/2017;12.000,00;14.199,50;14.199,50;11.605,00;1,21K;-15,49%
13/09/2017;14.199,50;15.001,00;15.290,00;12.850,00;1,12K;-5,34%
12/09/2017;15.001,00;15.980,00;16.150,00;15.000,00;0,75K;-6,13%
11/09/2017;15.980,00;16.255,60;16.400,00;15.980,00;0,48K;-1,70%
10/09/2017;16.255,60;16.409,00;16.648,00;16.011,10;0,20K;-0,94%
09/09/2017;16.409,00;16.190,00;16.700,00;16.190,00;0,17K;1,35%
08/09/2017;16.190,00;16.870,00;16.901,00;16.020,00;0,60K;-4,03%
07/09/2017;16.870,00;16.869,00;16.970,00;16.699,10;0,21K;0,01%
06/09/2017;16.869,00;16.649,00;17.490,10;16.595,70;0,55K;1,32%
05/09/2017;16.649,00;17.098,00;17.200,00;15.513,00;0,67K;-1,95%
04/09/2017;16.980,00;17.890,00;17.900,00;14.451,00;1,10K;-5,09%
03/09/2017;17.890,00;17.395,00;18.000,00;17.300,00;0,28K;2,85%
02/09/2017;17.395,00;18.158,00;18.600,00;16.555,60;0,69K;-4,68%
01/09/2017;18.250,00;18.000,00;18.895,00;17.703,00;0,76K;1,39%
31/08/2017;18.000,00;16.858,00;19.500,00;16.810,00;0,73K;6,34%
30/08/2017;16.927,00;16.477,00;17.100,00;16.300,00;0,39K;3,33%
29/08/2017;16.381,00;15.200,00;16.685,00;15.180,00;0,63K;7,77%
28/08/2017;15.200,00;14.908,00;15.200,00;14.758,00;0,41K;1,96%
27/08/2017;14.908,00;14.811,00;14.949,00;14.710,50;0,12K;0,65%
26/08/2017;14.811,00;14.840,30;14.950,00;14.651,00;0,16K;-0,20%
25/08/2017;14.840,30;14.500,00;15.000,00;14.500,00;0,35K;2,35%
24/08/2017;14.500,00;14.130,00;14.795,00;14.070,00;0,29K;2,62%
23/08/2017;14.130,00;13.932,00;14.500,00;13.931,00;0,32K;1,42%
22/08/2017;13.932,00;13.890,00;14.299,00;13.000,00;0,47K;0,30%
21/08/2017;13.890,00;14.070,00;14.070,00;13.750,00;0,29K;-1,28%
20/08/2017;14.070,00;14.000,00;14.107,00;13.935,00;0,05K;0,50%
19/08/2017;14.000,00;14.100,00;14.269,00;13.900,00;0,19K;-0,71%
18/08/2017;14.100,00;14.270,00;14.471,00;13.900,00;0,36K;-1,19%
17/08/2017;14.270,00;13.964,00;14.499,00;13.750,00;0,39K;2,19%
16/08/2017;13.964,00;13.770,00;14.299,00;13.300,00;0,39K;1,41%
15/08/2017;13.770,00;14.369,00;14.784,00;11.150,00;0,91K;-4,17%
14/08/2017;14.369,00;13.190,00;14.998,00;13.017,00;0,66K;8,94%
13/08/2017;13.190,00;12.596,80;13.200,00;12.451,00;0,30K;4,71%
12/08/2017;12.596,80;12.680,00;12.900,00;11.800,00;0,32K;-0,66%
11/08/2017;12.680,00;11.301,00;12.995,00;11.291,70;0,53K;12,20%
10/08/2017;11.301,00;11.159,00;11.400,00;11.094,30;0,30K;1,27%
09/08/2017;11.159,00;11.325,00;11.349,00;10.853,00;0,36K;-1,47%
08/08/2017;11.325,00;10.850,00;11.400,00;10.730,00;0,39K;4,38%
07/08/2017;10.850,00;10.317,80;10.897,00;10.220,20;0,34K;5,16%
06/08/2017;10.317,80;10.600,00;10.700,00;10.099,00;0,14K;-2,66%
05/08/2017;10.600,00;9.601,00;11.000,00;9.601,00;0,55K;10,41%
04/08/2017;9.601,00;9.184,00;9.850,00;9.119,10;0,33K;4,54%
03/08/2017;9.184,00;8.945,00;9.500,00;8.873,10;0,26K;2,67%
02/08/2017;8.945,00;8.997,00;9.049,10;8.853,00;0,15K;-0,58%
01/08/2017;8.997,00;8.701,00;9.050,00;8.555,50;0,15K;3,40%
31/07/2017;8.701,00;8.683,20;9.000,00;8.470,10;0,26K;0,20%
30/07/2017;8.683,20;8.690,80;8.702,80;8.500,00;0,09K;-0,09%
29/07/2017;8.690,80;8.919,00;8.925,80;8.560,00;0,13K;-2,56%
28/07/2017;8.919,00;8.747,00;9.000,00;8.686,00;0,28K;1,97%
27/07/2017;8.747,00;8.407,00;8.800,00;8.351,00;0,23K;4,04%
26/07/2017;8.407,00;8.739,00;8.800,00;8.233,00;0,24K;-3,80%
25/07/2017;8.739,00;9.068,00;9.098,00;8.227,00;0,36K;-3,63%
24/07/2017;9.068,00;8.899,00;9.100,00;8.775,00;0,19K;1,90%
23/07/2017;8.899,00;8.880,00;8.998,00;8.700,00;0,09K;0,21%
22/07/2017;8.880,00;8.746,00;9.000,00;8.727,00;0,18K;1,53%
21/07/2017;8.746,00;9.000,00;9.020,00;8.400,00;0,36K;-2,82%
20/07/2017;9.000,00;7.597,00;9.100,00;7.597,00;0,59K;18,47%
19/07/2017;7.597,00;7.705,00;7.980,00;7.566,10;0,28K;-1,40%
18/07/2017;7.705,00;7.650,00;7.900,00;7.100,00;0,41K;0,72%
17/07/2017;7.650,00;5.351,00;7.900,00;5.300,00;0,55K;42,96%
16/07/2017;5.351,00;6.523,90;6.708,00;5.016,80;0,49K;-17,98%
15/07/2017;6.523,90;7.574,80;7.700,00;6.102,00;0,40K;-13,87%
14/07/2017;7.574,80;8.117,00;8.190,10;7.501,00;0,31K;-6,68%
13/07/2017;8.117,00;8.300,00;8.300,00;8.056,40;0,18K;-2,20%
12/07/2017;8.300,00;7.986,90;8.450,00;7.801,00;0,29K;3,92%
11/07/2017;7.986,90;8.158,30;8.293,00;7.555,50;0,33K;-2,10%
10/07/2017;8.158,30;8.671,00;8.700,00;8.000,00;0,33K;-5,91%
09/07/2017;8.671,00;8.782,00;8.810,00;8.671,00;0,06K;-1,26%
08/07/2017;8.782,00;8.810,00;8.810,00;8.690,00;0,07K;-0,32%
07/07/2017;8.810,00;8.800,00;8.833,00;8.650,00;0,17K;0,11%
06/07/2017;8.800,00;8.848,00;8.848,00;8.751,00;0,13K;-0,54%
05/07/2017;8.848,00;8.828,40;8.900,00;8.716,00;0,21K;0,22%
04/07/2017;8.828,40;8.800,00;8.899,00;8.710,00;0,25K;0,32%
03/07/2017;8.800,00;8.890,00;9.000,00;8.701,00;0,26K;-1,01%
02/07/2017;8.890,00;8.854,00;8.892,00;8.721,00;0,08K;0,41%
01/07/2017;8.854,00;8.934,90;8.935,00;8.815,90;0,06K;-0,91%
30/06/2017;8.934,90;8.951,10;9.050,00;8.861,00;0,19K;-0,18%
29/06/2017;8.951,10;9.000,00;9.069,00;8.881,00;0,15K;-0,54%
28/06/2017;9.000,00;9.041,00;9.199,00;8.880,00;0,23K;-0,45%
27/06/2017;9.041,00;9.147,30;9.147,30;8.625,00;0,25K;-1,16%
26/06/2017;9.147,30;9.179,90;9.300,00;8.515,00;0,53K;-0,36%
25/06/2017;9.179,90;9.220,00;9.400,00;9.000,00;0,18K;-0,43%
24/06/2017;9.220,00;9.434,00;9.450,00;9.200,00;0,12K;-2,27%
23/06/2017;9.434,00;9.300,00;9.439,00;9.230,00;0,23K;1,44%
22/06/2017;9.300,00;9.367,90;9.380,00;9.230,00;0,17K;-0,73%
21/06/2017;9.367,90;9.302,00;9.497,00;9.200,00;0,27K;0,71%
20/06/2017;9.302,00;8.976,80;9.495,00;8.815,00;0,35K;3,62%
19/06/2017;8.976,80;8.860,00;9.089,00;8.800,00;0,23K;1,32%
18/06/2017;8.860,00;9.180,00;9.230,00;8.800,00;0,14K;-3,49%
17/06/2017;9.180,00;9.062,10;9.280,00;9.002,00;0,21K;1,30%
16/06/2017;9.062,10;8.944,90;9.120,00;8.500,00;0,31K;1,31%
15/06/2017;8.944,90;9.488,00;9.648,10;8.050,00;0,76K;-5,72%
14/06/2017;9.488,00;9.662,90;9.780,00;9.212,00;0,39K;-1,81%
13/06/2017;9.662,90;9.849,00;9.849,00;9.600,00;0,30K;-1,89%
12/06/2017;9.849,00;10.010,00;10.100,00;9.300,00;0,45K;-1,61%
11/06/2017;10.010,00;9.978,50;10.073,00;9.940,00;0,11K;0,32%
10/06/2017;9.978,50;9.862,00;9.999,00;9.862,00;0,12K;1,18%
09/06/2017;9.862,00;9.800,10;9.920,00;9.774,00;0,20K;0,63%
08/06/2017;9.800,10;9.870,00;9.938,00;9.683,70;0,33K;-0,71%
07/06/2017;9.870,00;9.942,00;10.100,00;9.805,00;0,28K;-0,72%
06/06/2017;9.942,00;9.500,00;10.130,00;9.442,00;0,60K;4,65%
05/06/2017;9.500,00;9.025,50;9.500,00;9.025,50;0,39K;5,26%
04/06/2017;9.025,50;9.130,00;9.247,00;8.900,00;0,16K;-1,14%
03/06/2017;9.130,00;9.000,00;9.247,00;8.989,00;0,16K;1,44%
02/06/2017;9.000,00;9.424,90;9.599,90;8.500,00;0,62K;-4,51%
01/06/2017;9.424,90;9.480,00;9.819,00;8.950,00;0,66K;-0,58%
31/05/2017;9.480,00;9.707,00;9.830,00;9.300,00;0,56K;-2,34%
30/05/2017;9.707,00;9.920,00;10.000,00;9.703,00;0,48K;-2,15%
29/05/2017;9.920,00;9.840,00;10.000,00;9.607,00;0,41K;0,81%
28/05/2017;9.840,00;9.221,00;10.200,00;9.221,00;0,33K;6,71%
27/05/2017;9.221,00;10.115,00;10.200,00;8.421,00;0,81K;-8,84%
26/05/2017;10.115,00;10.300,00;11.749,00;9.501,00;0,97K;-1,80%
25/05/2017;10.300,00;10.255,00;14.000,00;4.200,00;1,42K;0,44%
24/05/2017;10.255,00;9.344,10;10.600,00;9.211,00;0,74K;9,75%
23/05/2017;9.344,10;9.100,00;9.399,90;9.053,00;0,46K;2,68%
22/05/2017;9.100,00;8.020,00;9.497,80;8.000,00;0,77K;13,47%
21/05/2017;8.020,00;8.000,00;8.080,00;7.925,00;0,20K;0,25%
20/05/2017;8.000,00;7.495,00;8.000,00;7.457,00;0,30K;6,74%
19/05/2017;7.495,00;7.197,00;7.500,00;7.111,30;0,41K;4,14%
18/05/2017;7.197,00;6.550,00;7.350,00;6.550,00;0,67K;9,88%
17/05/2017;6.550,00;6.618,00;6.900,00;6.465,00;0,64K;-1,03%
16/05/2017;6.618,00;6.500,00;6.650,00;6.450,00;0,31K;1,82%
15/05/2017;6.500,00;6.491,00;6.600,00;6.309,90;0,35K;0,14%
14/05/2017;6.491,00;6.499,00;6.589,10;6.470,00;0,08K;-0,12%
13/05/2017;6.499,00;6.499,00;6.560,00;6.204,00;0,19K;0,00%
12/05/2017;6.499,00;6.499,00;6.600,00;6.000,00;0,60K;0,00%
11/05/2017;6.499,00;6.000,00;6.499,00;5.951,10;0,65K;8,32%
10/05/2017;6.000,00;5.698,00;6.150,00;5.660,50;0,44K;5,30%
09/05/2017;5.698,00;5.460,00;5.850,00;5.409,00;0,44K;4,36%
08/05/2017;5.460,00;5.183,70;5.500,00;5.143,20;0,51K;5,33%
07/05/2017;5.183,70;5.211,00;5.270,00;5.100,00;0,10K;-0,52%
06/05/2017;5.211,00;5.198,00;5.300,00;4.960,70;0,27K;0,25%
05/05/2017;5.198,00;4.985,00;5.315,10;4.860,30;0,50K;4,27%
04/05/2017;4.985,00;5.250,00;5.859,00;4.500,00;0,94K;-5,05%
03/05/2017;5.250,00;4.876,00;5.489,90;4.830,80;0,39K;7,67%
02/05/2017;4.876,00;4.665,60;4.911,00;4.583,00;0,33K;4,51%
01/05/2017;4.665,60;4.537,20;4.685,00;4.480,10;0,13K;2,83%
30/04/2017;4.537,20;4.460,10;4.544,00;4.460,00;0,04K;1,73%
29/04/2017;4.460,10;4.497,00;4.588,00;4.401,00;0,10K;-0,82%
28/04/2017;4.497,00;4.610,00;4.612,90;4.283,30;0,49K;-2,45%
27/04/2017;4.610,00;4.394,00;4.627,20;4.369,80;0,36K;4,92%
26/04/2017;4.394,00;4.320,00;4.477,80;4.150,00;0,38K;1,71%
25/04/2017;4.320,00;4.035,10;4.374,00;3.977,70;0,38K;7,06%
24/04/2017;4.035,10;3.872,00;4.099,00;3.871,10;0,28K;4,21%
23/04/2017;3.872,00;3.850,00;3.937,00;3.850,00;0,10K;0,57%
22/04/2017;3.850,00;3.890,90;3.910,00;3.850,00;0,15K;-1,05%
21/04/2017;3.890,90;3.960,00;3.991,80;3.890,90;0,14K;-1,75%
20/04/2017;3.960,00;3.845,00;3.990,00;3.796,00;0,35K;2,99%
19/04/2017;3.845,00;3.898,90;3.898,90;3.802,10;0,22K;-1,38%
18/04/2017;3.898,90;3.799,00;3.899,00;3.770,00;0,25K;2,63%
17/04/2017;3.799,00;3.767,00;3.802,00;3.700,00;0,19K;0,85%
16/04/2017;3.767,00;3.766,90;3.800,00;3.766,10;0,03K;0,00%
15/04/2017;3.766,90;3.770,10;3.848,00;3.750,00;0,10K;-0,09%
14/04/2017;3.770,10;3.820,00;3.848,00;3.770,10;0,08K;-1,31%
13/04/2017;3.820,00;3.806,00;3.849,00;3.720,00;0,27K;0,37%
12/04/2017;3.806,00;3.751,90;3.850,00;3.706,00;0,27K;1,44%
11/04/2017;3.751,90;3.722,30;3.751,90;3.682,20;0,21K;0,79%
10/04/2017;3.722,30;3.700,00;3.744,00;3.665,00;0,22K;0,60%
09/04/2017;3.700,00;3.660,00;3.710,00;3.620,00;0,10K;1,09%
08/04/2017;3.660,00;3.719,40;3.720,00;3.650,80;0,09K;-1,60%
07/04/2017;3.719,40;3.715,00;3.725,00;3.655,00;0,21K;0,12%
06/04/2017;3.715,00;3.624,90;3.717,00;3.590,00;0,21K;2,49%
05/04/2017;3.624,90;3.648,00;3.700,30;3.605,10;0,20K;-0,63%
04/04/2017;3.648,00;3.634,00;3.674,10;3.578,50;0,22K;0,39%
03/04/2017;3.634,00;3.588,00;3.647,00;3.500,00;0,33K;1,28%
02/04/2017;3.588,00;3.578,50;3.589,00;3.522,00;0,08K;0,27%
01/04/2017;3.578,50;3.585,50;3.588,00;3.546,20;0,06K;-0,20%
31/03/2017;3.585,50;3.549,40;3.588,00;3.520,00;0,17K;1,02%
30/03/2017;3.549,40;3.579,60;3.596,00;3.485,00;0,24K;-0,84%
29/03/2017;3.579,60;3.592,90;3.597,00;3.527,40;0,14K;-0,37%
28/03/2017;3.592,90;3.568,20;3.598,00;3.501,10;0,22K;0,69%
27/03/2017;3.568,20;3.474,90;3.597,00;3.420,80;0,16K;2,68%
26/03/2017;3.474,90;3.450,00;3.498,00;3.421,80;0,06K;0,72%
25/03/2017;3.450,00;3.474,50;3.500,00;3.301,20;0,13K;-0,71%
24/03/2017;3.474,50;3.551,00;3.598,00;3.364,00;0,29K;-2,15%
23/03/2017;3.551,00;3.572,40;3.625,00;3.514,70;0,13K;-0,60%
22/03/2017;3.572,40;3.670,00;3.689,00;3.500,00;0,24K;-2,66%
21/03/2017;3.670,00;3.429,00;3.702,00;3.429,00;0,33K;7,03%
20/03/2017;3.429,00;3.649,20;3.649,20;3.400,00;0,28K;-6,04%
19/03/2017;3.649,20;3.365,00;3.680,00;3.260,00;0,11K;8,45%
18/03/2017;3.365,00;3.810,00;3.905,00;3.260,00;0,80K;-11,68%
17/03/2017;3.810,00;3.883,20;3.939,40;3.770,00;0,30K;-1,89%
16/03/2017;3.883,20;3.963,90;3.975,40;3.841,00;0,23K;-2,04%
15/03/2017;3.963,90;3.852,00;3.975,40;3.815,00;0,24K;2,90%
14/03/2017;3.852,00;3.861,60;3.897,50;3.791,00;0,16K;-0,25%
13/03/2017;3.861,60;3.803,80;3.899,00;3.700,00;0,19K;1,52%
12/03/2017;3.803,80;3.789,00;3.848,70;3.751,00;0,07K;0,39%
11/03/2017;3.789,00;3.600,10;3.800,00;3.565,00;0,08K;5,25%
10/03/2017;3.600,10;3.798,00;3.921,40;3.500,00;0,37K;-5,21%
09/03/2017;3.798,00;3.620,00;3.809,50;3.572,00;0,19K;4,92%
08/03/2017;3.620,00;3.853,00;3.875,00;3.500,00;0,34K;-6,05%
07/03/2017;3.853,00;3.914,40;3.930,00;3.710,00;0,37K;-1,57%
06/03/2017;3.914,40;3.908,00;3.960,00;3.908,00;0,14K;0,16%
05/03/2017;3.908,00;3.901,00;3.948,10;3.900,20;0,04K;0,18%
04/03/2017;3.901,00;3.978,50;3.985,00;3.880,00;0,09K;-1,95%
03/03/2017;3.978,50;3.950,50;3.990,00;3.861,00;0,20K;0,71%
02/03/2017;3.950,50;3.800,00;3.989,00;3.760,00;0,17K;3,96%
01/03/2017;3.800,00;3.745,00;3.854,00;3.729,00;0,21K;1,47%
28/02/2017;3.745,00;3.788,00;3.790,00;3.736,00;0,05K;-1,13%
27/02/2017;3.788,00;3.670,00;3.790,00;3.670,00;0,09K;3,21%
26/02/2017;3.670,00;3.696,00;3.725,00;3.663,00;0,08K;-0,70%
25/02/2017;3.696,00;3.750,00;3.750,00;3.660,00;0,08K;-1,44%
24/02/2017;3.750,00;3.650,00;4.000,00;3.581,00;0,39K;2,74%
23/02/2017;3.650,00;3.597,70;3.699,00;3.491,00;0,17K;1,45%
22/02/2017;3.597,70;3.470,00;3.700,00;3.377,10;0,30K;3,68%
21/02/2017;3.470,00;3.296,00;3.500,00;3.290,00;0,22K;5,28%
20/02/2017;3.296,00;3.276,00;3.333,00;3.275,00;0,19K;0,61%
19/02/2017;3.276,00;3.270,30;3.300,00;3.268,20;0,02K;0,18%
18/02/2017;3.270,30;3.300,00;3.300,00;3.185,30;0,08K;-0,90%
17/02/2017;3.300,00;3.191,00;3.300,00;3.151,00;0,12K;3,42%
16/02/2017;3.191,00;3.147,10;3.196,10;3.122,00;0,12K;1,40%
15/02/2017;3.147,10;3.165,00;3.199,00;3.111,00;0,17K;-0,57%
14/02/2017;3.165,00;3.130,20;3.235,00;3.090,00;0,24K;1,11%
13/02/2017;3.130,20;3.130,00;3.250,00;3.090,00;0,19K;0,01%
12/02/2017;3.130,00;3.179,50;3.179,50;3.101,60;0,05K;-1,56%
11/02/2017;3.179,50;3.130,00;3.199,10;3.088,10;0,08K;1,58%
10/02/2017;3.130,00;3.027,00;3.245,00;2.950,00;0,21K;3,40%
09/02/2017;3.027,00;3.221,00;3.248,40;2.900,00;0,34K;-6,02%
08/02/2017;3.221,00;3.089,90;3.250,00;3.000,00;0,23K;4,24%
07/02/2017;3.089,90;3.012,10;3.100,00;2.988,00;0,21K;2,59%
06/02/2017;3.012,10;2.992,00;3.049,00;2.970,00;0,13K;0,67%
05/02/2017;2.992,00;3.074,90;3.074,90;2.992,00;0,04K;-2,70%
04/02/2017;3.074,90;3.074,00;3.090,00;3.022,00;0,06K;0,03%
03/02/2017;3.074,00;3.018,00;3.078,30;2.900,00;0,21K;1,86%
02/02/2017;3.018,00;2.994,00;3.055,60;2.951,00;0,19K;0,80%
01/02/2017;2.994,00;2.950,00;2.994,00;2.903,20;0,26K;1,49%
31/01/2017;2.950,00;2.905,00;2.950,00;2.860,00;0,17K;1,55%
30/01/2017;2.905,00;2.900,00;2.927,00;2.851,40;0,16K;0,17%
29/01/2017;2.900,00;2.927,00;2.927,00;2.880,00;0,07K;-0,92%
28/01/2017;2.927,00;2.941,00;2.949,60;2.898,20;0,06K;-0,48%
27/01/2017;2.941,00;2.924,00;3.000,00;2.879,00;0,20K;0,58%
26/01/2017;2.924,00;2.900,00;2.924,00;2.847,00;0,17K;0,83%
25/01/2017;2.900,00;2.894,00;2.916,00;2.806,10;0,16K;0,21%
24/01/2017;2.894,00;2.968,00;3.000,00;2.876,30;0,18K;-2,49%
23/01/2017;2.968,00;2.950,00;3.000,00;2.930,10;0,14K;0,61%
22/01/2017;2.950,00;2.964,10;3.010,00;2.950,00;0,08K;-0,48%
21/01/2017;2.964,10;2.920,00;3.010,00;2.915,00;0,20K;1,51%
20/01/2017;2.920,00;2.915,00;2.970,00;2.881,40;0,15K;0,17%
19/01/2017;2.915,00;2.934,00;2.985,00;2.900,00;0,18K;-0,65%
18/01/2017;2.934,00;3.062,00;3.100,00;2.905,00;0,26K;-4,18%
17/01/2017;3.062,00;2.910,00;3.139,90;2.906,00;0,21K;5,22%
16/01/2017;2.910,00;2.922,70;2.990,00;2.890,00;0,12K;-0,43%
15/01/2017;2.922,70;2.929,00;2.939,00;2.881,00;0,02K;-0,22%
14/01/2017;2.929,00;2.946,00;2.998,00;2.871,00;0,08K;-0,58%
13/01/2017;2.946,00;2.980,00;3.049,00;2.800,00;0,20K;-1,14%
12/01/2017;2.980,00;2.723,10;3.200,00;2.535,00;0,29K;9,44%
11/01/2017;2.723,10;3.300,00;3.342,80;2.500,00;0,40K;-17,48%
