"Data","Ultimo","Abertura","Maxima","Minima","Volume","Variacao"
"02.05.2014","1.129,0","1.098,0","1.129,0","1.065,1","0,05K","2,82%"
"01.05.2014","1.098,0","1.128,9","1.130,0","1.063,0","0,04K","-2,73%"
"30.04.2014","1.128,9","1.147,9","1.147,9","1.062,0","0,05K","-1,66%"
"29.04.2014","1.147,9","1.130,0","1.163,0","1.120,0","0,04K","1,58%"
"28.04.2014","1.130,0","1.163,3","1.175,0","1.060,0","0,07K","-2,87%"
"27.04.2014","1.163,3","1.189,0","1.199,0","1.130,0","0,03K","-2,16%"
"26.04.2014","1.189,0","1.198,0","1.200,0","1.157,0","0,04K","-0,75%"
"25.04.2014","1.198,0","1.250,0","1.250,0","1.133,3","0,12K","-4,16%"
"24.04.2014","1.250,0","1.215,0","1.290,0","1.202,0","0,06K","2,88%"
"23.04.2014","1.215,0","1.196,0","1.263,0","1.170,0","0,09K","1,59%"
"22.04.2014","1.196,0","1.188,0","1.249,0","1.130,0","0,05K","0,67%"
"21.04.2014","1.188,0","1.178,0","1.190,0","1.104,0","0,03K","0,85%"
"20.04.2014","1.178,0","1.147,5","1.180,0","1.147,5","0,01K","2,66%"
"19.04.2014","1.147,5","1.158,0","1.180,0","1.130,0","0,01K","-0,91%"
"18.04.2014","1.158,0","1.180,0","1.217,0","1.100,0","0,03K","-1,87%"
"17.04.2014","1.180,0","1.190,0","1.236,0","1.140,0","0,09K","-0,84%"
"16.04.2014","1.190,0","1.170,0","1.200,0","1.141,0","0,11K","1,71%"
"15.04.2014","1.170,0","1.105,0","1.199,0","1.084,0","0,10K","5,88%"
"14.04.2014","1.105,0","1.001,0","1.125,0","991,0","0,08K","10,39%"
"13.04.2014","1.001,0","1.090,0","1.090,0","980,0","0,03K","-8,16%"
"12.04.2014","1.090,0","1.034,0","1.110,0","999,0","0,04K","5,41%"
"11.04.2014","1.034,0","950,0","1.170,0","751,0","0,14K","8,84%"
"10.04.2014","950,0","1.133,3","1.133,3","950,0","0,12K","-16,18%"
"09.04.2014","1.133,3","1.168,7","1.170,0","1.130,0","0,04K","-3,03%"
"08.04.2014","1.168,7","1.175,0","1.175,0","1.131,0","0,03K","-0,54%"
"07.04.2014","1.175,0","1.180,0","1.188,0","1.130,0","0,04K","-0,42%"
"06.04.2014","1.180,0","1.158,3","1.200,0","1.140,0","0,02K","1,87%"
"05.04.2014","1.158,3","1.138,0","1.158,3","1.101,0","0,02K","1,79%"
"04.04.2014","1.138,0","1.188,0","1.188,0","1.080,0","0,06K","-4,21%"
"03.04.2014","1.188,0","1.109,0","1.245,0","1.026,2","0,10K","7,12%"
"02.04.2014","1.109,0","1.280,0","1.350,0","1.102,0","0,13K","-13,36%"
"01.04.2014","1.280,0","1.237,0","1.327,0","1.189,0","0,06K","3,48%"
"31.03.2014","1.237,0","1.221,0","1.285,0","1.124,8","0,05K","1,31%"
"30.03.2014","1.221,0","1.251,0","1.336,0","1.122,3","0,04K","-2,40%"
"29.03.2014","1.251,0","1.330,0","1.379,3","1.251,0","0,03K","-5,94%"
"28.03.2014","1.330,0","1.449,0","1.480,0","1.317,0","0,11K","-8,21%"
"27.03.2014","1.449,0","1.495,1","1.522,8","1.401,0","0,18K","-3,08%"
"26.03.2014","1.495,1","1.500,0","1.525,0","1.481,1","0,03K","-0,33%"
"25.03.2014","1.500,0","1.495,0","1.500,0","1.471,0","0,05K","0,33%"
"24.03.2014","1.495,0","1.477,0","1.500,0","1.462,8","0,06K","1,22%"
"23.03.2014","1.477,0","1.494,0","1.510,0","1.475,0","0,02K","-1,14%"
"22.03.2014","1.494,0","1.528,0","1.528,0","1.492,0","0,02K","-2,22%"
"21.03.2014","1.528,0","1.515,0","1.550,0","1.492,1","0,04K","0,86%"
"20.03.2014","1.515,0","1.550,0","1.897,5","1.509,2","0,04K","-2,26%"
"19.03.2014","1.550,0","1.505,0","1.567,4","1.480,0","0,06K","2,99%"
"18.03.2014","1.505,0","1.524,0","1.530,0","1.452,5","0,09K","-1,25%"
"17.03.2014","1.524,0","1.510,0","1.530,0","1.488,0","0,04K","0,93%"
"16.03.2014","1.510,0","1.550,6","1.550,6","1.500,0","0,03K","-2,62%"
"15.03.2014","1.550,6","1.538,2","1.550,6","1.502,0","0,02K","0,81%"
"14.03.2014","1.538,2","1.537,8","1.556,8","1.482,0","0,08K","0,03%"
"13.03.2014","1.537,8","1.524,0","1.540,0","1.480,1","0,02K","0,90%"
"12.03.2014","1.524,0","1.498,0","1.528,0","1.435,0","0,07K","1,74%"
"11.03.2014","1.498,0","1.490,0","1.500,0","1.475,0","0,03K","0,54%"
"10.03.2014","1.490,0","1.470,0","1.500,0","1.470,0","0,03K","1,36%"
"09.03.2014","1.470,0","1.484,5","1.494,0","1.400,0","0,02K","-0,98%"
"08.03.2014","1.484,5","1.477,8","1.495,5","1.435,0","0,01K","0,46%"
"07.03.2014","1.477,8","1.530,0","1.530,0","1.451,0","0,05K","-3,42%"
"06.03.2014","1.530,0","1.526,0","1.550,0","1.485,0","0,03K","0,26%"
"05.03.2014","1.526,0","1.569,7","1.569,7","1.520,0","0,02K","-2,78%"
"04.03.2014","1.569,7","1.600,0","1.620,0","1.400,0","0,05K","-1,89%"
"03.03.2014","1.600,0","1.415,0","1.630,0","1.390,0","0,03K","13,07%"
"02.03.2014","1.415,0","1.415,0","1.415,0","1.390,0","0,01K","0,00%"
"01.03.2014","1.415,0","1.372,0","1.421,0","1.372,0","0,01K","3,13%"
"28.02.2014","1.372,0","1.417,0","1.435,0","1.350,0","0,05K","-3,18%"
"27.02.2014","1.417,0","1.362,0","1.440,0","1.360,0","0,06K","4,04%"
"26.02.2014","1.362,0","1.230,0","1.395,0","1.230,0","0,08K","10,73%"
"25.02.2014","1.230,0","1.381,0","1.400,0","1.200,0","0,09K","-12,70%"
"24.02.2014","1.409,0","1.450,0","1.500,0","1.350,0","0,06K","-2,83%"
"23.02.2014","1.450,0","1.425,0","1.499,5","1.425,0","0,03K","1,75%"
"22.02.2014","1.425,0","1.495,0","1.500,0","1.403,3","0,02K","-4,68%"
"21.02.2014","1.495,0","1.400,0","1.600,0","1.311,0","0,08K","6,79%"
"20.02.2014","1.400,0","1.550,0","1.600,0","1.400,0","0,16K","-9,68%"
"19.02.2014","1.550,0","1.595,0","1.595,0","1.500,0","0,11K","-2,82%"
"18.02.2014","1.595,0","1.599,0","1.700,0","1.500,0","0,13K","-0,25%"
"17.02.2014","1.599,0","1.579,0","1.663,0","1.558,0","0,06K","1,27%"
"16.02.2014","1.579,0","1.603,3","1.680,0","1.554,0","0,03K","-1,52%"
"15.02.2014","1.603,3","1.687,0","1.694,0","1.556,0","0,02K","-4,96%"
"14.02.2014","1.687,0","1.580,0","1.698,0","1.490,0","0,10K","6,77%"
"13.02.2014","1.580,0","1.640,0","1.671,0","1.580,0","0,10K","-3,66%"
"12.02.2014","1.640,0","1.600,0","1.650,0","1.600,0","0,07K","2,50%"
"11.02.2014","1.600,0","1.608,0","1.700,0","1.560,9","0,13K","-0,50%"
"10.02.2014","1.608,0","1.680,0","1.680,0","1.455,0","0,13K","-4,29%"
"09.02.2014","1.680,0","1.680,0","1.700,0","1.560,0","0,04K","0,00%"
"08.02.2014","1.680,0","1.800,0","1.800,0","1.620,0","0,06K","-6,67%"
"07.02.2014","1.800,0","1.900,0","1.900,0","1.621,0","0,14K","-5,26%"
"06.02.2014","1.900,0","1.910,0","1.920,0","1.870,0","0,05K","-0,52%"
"05.02.2014","1.910,0","1.948,0","1.948,0","1.853,0","0,06K","-1,95%"
"04.02.2014","1.948,0","1.906,0","1.950,0","1.834,0","0,08K","2,20%"
"03.02.2014","1.906,0","1.850,0","1.940,0","1.850,0","0,04K","3,03%"
"02.02.2014","1.850,0","1.890,0","1.890,0","1.845,5","0,01K","-2,12%"
"01.02.2014","1.890,0","1.840,4","1.920,0","1.812,1","0,04K","2,70%"
"31.01.2014","1.840,4","1.930,0","1.941,0","1.839,0","0,09K","-4,64%"
"30.01.2014","1.930,0","1.980,0","2.014,0","1.840,0","0,09K","-2,53%"
"29.01.2014","1.980,0","1.964,9","2.246,4","1.910,0","0,06K","0,77%"
"28.01.2014","1.964,9","1.860,0","1.964,9","1.850,0","0,06K","5,64%"
"27.01.2014","1.860,0","1.910,0","1.966,0","1.860,0","0,05K","-2,62%"
"26.01.2014","1.910,0","1.900,0","1.966,0","1.850,0","0,05K","0,53%"
"25.01.2014","1.900,0","1.950,0","1.950,0","1.860,6","0,02K","-2,56%"
"24.01.2014","1.950,0","1.919,0","1.959,0","1.860,5","0,10K","1,62%"
"23.01.2014","1.919,0","1.982,0","1.982,0","1.875,0","0,07K","-3,18%"
"22.01.2014","1.982,0","1.933,3","2.040,0","1.900,0","0,05K","2,52%"
"21.01.2014","1.933,3","1.900,0","2.090,0","1.859,0","0,11K","1,75%"
"20.01.2014","1.900,0","1.950,0","2.000,0","1.890,0","0,05K","-2,56%"
"19.01.2014","1.950,0","1.950,0","1.998,0","1.931,0","0,01K","0,00%"
"18.01.2014","1.950,0","1.943,5","2.000,0","1.859,0","0,02K","0,33%"
"17.01.2014","1.943,5","1.998,0","2.000,0","1.891,2","0,06K","-2,73%"
"16.01.2014","1.998,0","1.938,0","2.100,0","1.938,0","0,09K","3,10%"
"15.01.2014","1.938,0","2.046,0","2.075,0","1.937,0","0,05K","-5,28%"
"14.01.2014","2.046,0","2.083,0","2.099,0","2.000,0","0,06K","-1,78%"
"13.01.2014","2.083,0","2.100,0","2.100,0","2.030,0","0,06K","-0,81%"
"12.01.2014","2.100,0","2.200,0","2.250,0","2.086,0","0,03K","-4,55%"
"11.01.2014","2.200,0","2.100,0","2.270,0","2.100,0","0,07K","4,76%"
"10.01.2014","2.100,0","2.199,3","2.200,0","2.083,0","0,07K","-4,52%"
"09.01.2014","2.199,3","2.050,0","2.199,3","2.012,0","0,06K","3,26%"
"08.01.2014","2.129,9","2.159,0","2.189,9","1.900,0","0,08K","-1,35%"
"07.01.2014","2.159,0","2.295,0","2.340,0","1.998,0","0,11K","-5,93%"
"06.01.2014","2.295,0","2.240,0","2.575,0","2.225,0","0,11K","2,46%"
"05.01.2014","2.240,0","2.150,0","2.300,0","2.100,0","0,03K","4,19%"
"04.01.2014","2.150,0","2.106,0","2.199,0","1.990,0","0,04K","2,09%"
"03.01.2014","2.106,0","1.935,0","2.108,0","1.889,0","0,06K","8,84%"
"02.01.2014","1.935,0","1.870,0","1.950,0","1.841,0","0,04K","3,48%"
"01.01.2014","1.870,0","1.850,0","1.890,0","1.841,0","0,02K","1,08%"
"31.12.2013","1.850,0","1.850,0","1.889,0","1.823,3","0,01K","0,00%"
"30.12.2013","1.850,0","1.868,6","1.891,1","1.810,0","0,02K","-1,00%"
"29.12.2013","1.868,6","1.866,3","1.880,0","1.781,0","0,02K","0,12%"
"28.12.2013","1.866,3","1.803,0","1.891,5","1.799,0","0,03K","3,51%"
"27.12.2013","1.803,0","1.890,0","1.925,0","1.801,0","0,08K","-4,60%"
"26.12.2013","1.890,0","1.691,0","1.924,0","1.690,0","0,06K","11,77%"
"25.12.2013","1.691,0","1.749,5","1.750,0","1.682,0","0,02K","-3,34%"
"24.12.2013","1.749,5","1.748,0","1.780,0","1.681,0","0,04K","0,09%"
"23.12.2013","1.748,0","1.642,0","1.748,0","1.620,0","0,04K","6,46%"
"22.12.2013","1.642,0","1.609,0","1.698,0","1.550,0","0,02K","2,05%"
"21.12.2013","1.609,0","1.600,0","1.697,0","1.512,2","0,05K","0,56%"
"20.12.2013","1.600,0","1.863,3","1.880,0","1.600,0","0,07K","-14,13%"
"19.12.2013","1.863,3","1.421,0","1.900,0","1.288,0","0,09K","31,13%"
"18.12.2013","1.421,0","1.809,5","1.819,5","750,0","0,26K","-18,80%"
"17.12.2013","1.750,0","1.785,0","1.889,0","1.550,0","0,11K","-1,96%"
"16.12.2013","1.785,0","2.094,9","2.182,0","1.640,0","0,12K","-14,79%"
"15.12.2013","2.094,9","2.180,0","2.183,0","2.001,0","0,02K","-3,91%"
"14.12.2013","2.180,0","2.140,0","2.180,0","1.991,0","0,05K","1,87%"
"13.12.2013","2.140,0","2.203,0","2.295,0","2.050,0","0,06K","-2,86%"
"12.12.2013","2.203,0","2.291,0","2.365,0","2.200,0","0,06K","-3,84%"
"11.12.2013","2.291,0","2.490,0","2.550,0","2.110,0","0,10K","-7,99%"
"10.12.2013","2.490,0","2.330,0","2.622,0","2.257,0","0,09K","6,87%"
"09.12.2013","2.330,0","2.108,0","2.498,1","2.055,0","0,08K","10,53%"
"08.12.2013","2.108,0","1.990,0","2.180,0","1.600,0","0,09K","5,93%"
"07.12.2013","1.990,0","2.450,0","2.660,0","1.650,4","0,21K","-18,78%"
"06.12.2013","2.450,0","2.930,0","2.960,0","2.250,0","0,17K","-16,38%"
"05.12.2013","2.930,0","3.000,0","3.150,0","2.551,0","0,15K","-2,33%"
"04.12.2013","3.000,0","2.980,0","3.100,0","2.905,0","0,10K","0,67%"
"03.12.2013","2.980,0","2.850,0","3.000,0","2.806,0","0,08K","4,56%"
"02.12.2013","2.850,0","2.622,3","3.100,0","2.621,0","0,07K","8,68%"
"01.12.2013","2.622,3","3.090,0","3.192,0","2.300,0","0,18K","-15,14%"
"30.11.2013","3.090,0","3.317,0","3.391,0","3.003,0","0,09K","-6,84%"
"29.11.2013","3.317,0","3.250,0","3.600,0","2.750,0","0,22K","2,06%"
"28.11.2013","3.250,0","2.775,0","3.450,0","2.570,0","0,27K","17,12%"
"27.11.2013","2.775,0","2.108,0","2.850,0","2.108,0","0,22K","31,64%"
"26.11.2013","2.108,0","1.980,0","2.160,0","1.930,0","0,16K","6,46%"
"25.11.2013","1.980,0","1.946,5","2.020,0","1.879,5","0,09K","1,72%"
"24.11.2013","1.946,5","1.960,0","1.988,0","1.703,0","0,07K","-0,69%"
"23.11.2013","1.960,0","1.948,0","2.001,0","1.869,0","0,06K","0,62%"
"22.11.2013","1.948,0","1.810,0","1.950,0","1.780,6","0,08K","7,62%"
"21.11.2013","1.810,0","1.620,0","1.830,0","1.600,0","0,11K","11,73%"
"20.11.2013","1.620,0","1.779,8","1.800,0","1.001,0","0,15K","-8,98%"
"19.11.2013","1.779,8","1.850,0","2.112,0","1.600,0","0,22K","-3,80%"
"18.11.2013","1.850,0","1.274,0","2.200,0","1.211,0","0,25K","45,21%"
"17.11.2013","1.274,0","1.147,0","1.275,0","1.100,0","0,04K","11,07%"
"16.11.2013","1.147,0","1.148,0","1.148,0","1.005,0","0,01K","-0,09%"
"15.11.2013","1.148,0","1.125,0","1.170,0","990,0","0,06K","2,04%"
"14.11.2013","1.125,0","1.130,0","1.174,0","1.016,0","0,09K","-0,44%"
"13.11.2013","1.130,0","903,2","1.175,0","903,2","0,15K","25,11%"
"12.11.2013","903,2","937,0","988,0","902,0","0,08K","-3,61%"
"11.11.2013","937,0","850,0","943,0","850,0","0,06K","10,23%"
"10.11.2013","850,0","870,0","948,0","703,0","0,05K","-2,30%"
"09.11.2013","870,0","919,0","989,4","860,0","0,07K","-5,33%"
"08.11.2013","919,0","770,0","930,0","711,0","0,18K","19,35%"
"07.11.2013","770,0","678,0","797,2","670,0","0,14K","13,57%"
"06.11.2013","678,0","641,0","679,0","615,0","0,09K","5,77%"
"05.11.2013","641,0","629,8","648,9","557,0","0,11K","1,78%"
"04.11.2013","629,8","513,2","629,8","485,0","0,08K","22,72%"
"03.11.2013","513,2","485,0","513,2","471,5","0,04K","5,82%"
"02.11.2013","485,0","489,0","489,0","471,0","0,01K","-0,82%"
"01.11.2013","489,0","484,8","489,0","465,0","0,04K","0,86%"
"31.10.2013","484,8","470,0","489,0","465,0","0,05K","3,15%"
"30.10.2013","470,0","489,0","489,0","454,1","0,01K","-3,88%"
"29.10.2013","489,0","445,0","489,0","442,0","0,02K","9,89%"
"28.10.2013","445,0","455,0","480,0","436,5","0,14K","-2,20%"
"27.10.2013","455,0","450,0","455,0","420,0","0,01K","1,11%"
"26.10.2013","450,0","464,0","467,0","425,0","0,02K","-3,02%"
"25.10.2013","464,0","445,0","469,0","380,0","0,07K","4,27%"
"24.10.2013","445,0","497,0","497,0","365,0","0,05K","-10,46%"
"23.10.2013","497,0","420,0","497,0","420,0","0,07K","18,33%"
"22.10.2013","420,0","416,0","444,0","416,0","0,08K","0,96%"
"21.10.2013","416,0","416,0","428,4","390,0","0,04K","0,00%"
"20.10.2013","416,0","434,9","441,0","416,0","0,01K","-4,34%"
"19.10.2013","434,9","358,4","756,3","346,0","0,10K","21,33%"
"18.10.2013","358,4","349,0","360,0","340,0","0,05K","2,70%"
"17.10.2013","349,0","343,6","349,0","337,7","0,03K","1,57%"
"16.10.2013","343,6","355,0","358,9","335,0","0,08K","-3,21%"
"15.10.2013","355,0","331,0","359,0","321,4","0,05K","7,25%"
"14.10.2013","331,0","306,0","342,0","297,0","0,08K","8,16%"
"13.10.2013","306,0","312,2","313,0","306,0","0,06K","-1,99%"
"12.10.2013","312,2","312,0","313,0","308,0","0,02K","0,08%"
"11.10.2013","312,0","314,9","315,0","307,0","0,03K","-0,92%"
"10.10.2013","314,9","303,0","316,0","303,0","0,05K","3,93%"
"09.10.2013","303,0","308,0","316,0","303,0","0,05K","-1,62%"
"08.10.2013","308,0","315,0","315,0","299,6","0,06K","-2,22%"
"07.10.2013","315,0","298,0","328,0","296,0","0,06K","5,70%"
"06.10.2013","298,0","300,0","306,0","298,0","0,00K","-0,67%"
"05.10.2013","300,0","300,0","306,0","299,0","0,01K","0,00%"
"04.10.2013","300,0","299,7","306,0","292,2","0,11K","0,11%"
"03.10.2013","299,7","270,0","303,0","262,5","0,06K","10,99%"
"02.10.2013","270,0","329,0","329,0","256,0","0,25K","-17,93%"
"01.10.2013","329,0","335,4","343,9","320,0","0,06K","-1,90%"
"30.09.2013","335,4","343,9","343,9","317,5","0,04K","-2,47%"
"29.09.2013","343,9","335,0","344,8","315,0","0,05K","4,21%"
"28.09.2013","330,0","330,0","337,0","313,4","0,01K","0,00%"
"27.09.2013","330,0","314,0","330,0","313,0","0,08K","5,10%"
"26.09.2013","314,0","312,0","314,0","308,5","0,04K","0,64%"
"25.09.2013","312,0","303,7","316,9","301,0","0,08K","2,74%"
"24.09.2013","303,7","313,0","313,0","299,0","0,02K","-2,98%"
"23.09.2013","313,0","298,0","313,0","298,0","0,01K","5,03%"
"22.09.2013","298,0","316,9","316,9","298,0","0,01K","-5,96%"
"21.09.2013","316,9","313,0","316,9","310,6","0,00K","1,25%"
"20.09.2013","313,0","312,9","313,0","281,0","0,02K","0,04%"
"19.09.2013","312,9","318,9","318,9","290,0","0,07K","-1,89%"
"18.09.2013","318,9","318,9","318,9","306,0","0,06K","0,00%"
"17.09.2013","318,9","319,3","319,3","312,5","0,01K","-0,13%"
"16.09.2013","319,3","307,0","319,7","302,1","0,02K","4,00%"
"15.09.2013","307,0","303,0","307,0","303,0","0,00K","1,32%"
"14.09.2013","303,0","306,0","314,0","303,0","0,01K","-0,98%"
"13.09.2013","306,0","317,0","317,0","305,0","0,04K","-3,47%"
"12.09.2013","317,0","301,2","320,0","301,2","0,04K","5,25%"
"11.09.2013","301,2","308,9","313,0","300,0","0,06K","-2,50%"
"10.09.2013","308,9","301,0","309,0","286,0","0,02K","2,63%"
"09.09.2013","301,0","261,2","309,0","261,0","0,03K","15,24%"
"08.09.2013","261,2","309,4","309,4","261,0","0,01K","-15,58%"
"07.09.2013","309,4","304,0","309,4","252,0","0,01K","1,78%"
"06.09.2013","304,0","320,0","334,0","300,0","0,04K","-5,00%"
"05.09.2013","320,0","320,0","337,0","300,0","0,07K","0,00%"
"04.09.2013","320,0","342,0","342,0","300,0","0,09K","-6,43%"
"03.09.2013","342,0","347,8","347,8","340,0","0,06K","-1,66%"
"02.09.2013","347,8","337,0","348,5","335,0","0,08K","3,20%"
"01.09.2013","337,0","345,0","345,0","335,0","0,02K","-2,32%"
"31.08.2013","345,0","320,0","345,0","315,1","0,01K","7,83%"
"30.08.2013","320,0","311,0","320,0","304,0","0,09K","2,89%"
"29.08.2013","311,0","302,0","315,0","300,0","0,05K","2,96%"
"28.08.2013","302,0","304,0","315,0","298,1","0,06K","-0,66%"
"27.08.2013","304,0","283,5","306,1","278,0","0,06K","7,23%"
"26.08.2013","283,5","273,0","283,5","273,0","0,03K","3,85%"
"25.08.2013","273,0","276,0","278,0","273,0","0,00K","-1,09%"
"24.08.2013","276,0","289,0","289,0","272,0","0,00K","-4,49%"
"23.08.2013","289,0","286,0","294,4","271,1","0,12K","1,04%"
"22.08.2013","286,0","285,0","295,0","277,0","0,03K","0,35%"
"21.08.2013","285,0","275,0","285,0","274,9","0,08K","3,64%"
"20.08.2013","275,0","270,0","275,0","268,9","0,05K","1,85%"
"19.08.2013","270,0","249,0","274,8","249,0","0,07K","8,43%"
"18.08.2013","249,0","248,0","249,0","245,5","0,00K","0,40%"
"17.08.2013","248,0","248,0","248,0","245,0","0,01K","0,00%"
"16.08.2013","248,0","249,5","249,5","246,0","0,05K","-0,61%"
"15.08.2013","249,5","243,0","255,0","243,0","0,13K","2,66%"
"14.08.2013","243,0","240,0","250,0","230,1","0,06K","1,27%"
"13.08.2013","240,0","232,2","240,0","228,0","0,08K","3,35%"
"12.08.2013","232,2","212,5","234,0","212,5","0,04K","9,28%"
"11.08.2013","212,5","218,0","226,0","212,5","0,00K","-2,52%"
"10.08.2013","218,0","230,0","230,0","218,0","0,01K","-5,22%"
"09.08.2013","230,0","236,0","236,0","220,0","0,04K","-2,54%"
"08.08.2013","236,0","237,8","237,8","225,0","0,04K","-0,75%"
"07.08.2013","237,8","230,0","238,0","228,1","0,02K","3,38%"
"06.08.2013","230,0","240,0","240,0","226,0","0,07K","-4,17%"
"05.08.2013","240,0","232,2","243,5","232,2","0,05K","3,36%"
"04.08.2013","232,2","235,0","235,5","232,0","0,00K","-1,19%"
"03.08.2013","235,0","240,0","261,0","232,0","0,03K","-2,08%"
"02.08.2013","240,0","236,0","250,0","236,0","0,09K","1,69%"
"01.08.2013","236,0","230,0","240,0","230,0","0,06K","2,61%"
"31.07.2013","230,0","232,0","241,0","230,0","0,04K","-0,86%"
"30.07.2013","232,0","225,8","246,0","225,8","0,18K","2,75%"
"29.07.2013","225,8","221,0","228,0","221,0","0,03K","2,17%"
"28.07.2013","221,0","217,3","221,0","217,3","0,01K","1,68%"
"27.07.2013","217,3","218,0","221,0","217,3","0,01K","-0,30%"
"26.07.2013","218,0","218,6","221,0","217,5","0,04K","-0,28%"
"25.07.2013","218,6","221,0","221,0","214,0","0,01K","-1,08%"
"24.07.2013","221,0","218,0","221,0","213,5","0,06K","1,38%"
"23.07.2013","218,0","220,0","220,9","214,0","0,02K","-0,91%"
"22.07.2013","220,0","223,0","223,0","212,0","0,11K","-1,35%"
"21.07.2013","223,0","220,1","223,5","218,9","0,01K","1,31%"
"20.07.2013","220,1","224,0","225,0","220,1","0,05K","-1,74%"
"19.07.2013","224,0","223,0","227,9","220,1","0,07K","0,45%"
"18.07.2013","223,0","225,0","242,0","216,4","0,17K","-0,89%"
"17.07.2013","225,0","222,2","228,0","222,2","0,19K","1,25%"
"16.07.2013","222,2","234,0","234,0","220,0","0,07K","-5,03%"
"15.07.2013","234,0","225,0","234,5","217,0","0,05K","4,00%"
"14.07.2013","225,0","219,2","229,9","218,0","0,02K","2,66%"
"13.07.2013","219,2","240,0","240,0","219,2","0,02K","-8,68%"
"12.07.2013","240,0","212,9","242,0","212,9","0,08K","12,73%"
"11.07.2013","212,9","209,0","217,9","208,8","0,04K","1,87%"
"10.07.2013","209,0","196,5","209,0","196,1","0,16K","6,36%"
"09.07.2013","196,5","212,5","212,5","196,5","0,07K","-7,53%"
"08.07.2013","212,5","209,0","215,0","200,0","0,08K","1,67%"
"07.07.2013","209,0","200,0","209,0","191,0","0,04K","4,50%"
"06.07.2013","200,0","219,0","219,0","196,5","0,09K","-8,68%"
"05.07.2013","219,0","255,0","258,5","200,0","0,28K","-14,12%"
"04.07.2013","255,0","210,0","299,0","185,0","0,19K","21,43%"
"03.07.2013","210,0","229,8","268,5","196,0","0,14K","-8,60%"
"02.07.2013","229,8","233,9","233,9","200,0","0,05K","-1,77%"
"01.07.2013","233,9","247,0","254,0","202,0","0,04K","-5,30%"
"30.06.2013","247,0","230,0","249,9","220,0","0,01K","7,39%"
"29.06.2013","230,0","254,6","255,0","221,0","0,04K","-9,64%"
"28.06.2013","254,6","259,0","259,0","246,6","0,02K","-1,72%"
"27.06.2013","259,0","264,9","264,9","253,0","0,04K","-2,22%"
"26.06.2013","264,9","268,5","268,5","252,5","0,02K","-1,34%"
"25.06.2013","268,5","259,0","268,9","250,0","0,04K","3,67%"
"24.06.2013","259,0","251,0","259,5","250,0","0,02K","3,18%"
"23.06.2013","251,0","267,3","267,3","251,0","0,00K","-6,07%"
"22.06.2013","267,3","268,0","268,0","250,2","0,01K","-0,28%"
"21.06.2013","268,0","269,0","269,0","250,2","0,02K","-0,37%"
"20.06.2013","269,0","260,0","269,0","260,0","0,03K","3,46%"
"19.06.2013","260,0","263,0","265,0","251,0","0,00K","-1,14%"
"18.06.2013","263,0","252,0","263,0","246,1","0,03K","4,37%"
"17.06.2013","252,0","257,4","257,4","252,0","0,01K","-2,11%"
"16.06.2013","257,4","260,0","260,0","246,0","0,00K","-0,98%"
"15.06.2013","260,0","248,0","263,0","248,0","0,03K","4,83%"
"14.06.2013","248,0","269,0","269,0","245,0","0,03K","-7,81%"
